COMPANY_CODE,PART_NO,YEAR,ANT_0,ANT_1,ANT_2,ANT_3,ANT_4,ANT_5,ANT_6,ANT_7,ANT_8,ANT_9,ANT_10,ANT_11,ANT_12,ANT_13,CON_0,CON_1,CON_2,CON_3,CON_4,CON_5,CON_6,CON_7,CON_8,CON_9,CON_10,CON_11,CON_12,CON_13,SUPPORT,ANT_COUNT,COMBO_COUNT,PERCENT
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, AN40-04, Y510-03-A, C55B63-20, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, CJ-T010C, Y500-A, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, AN40-04, Y510-03-A, Y500T-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, CJ-T010C, Y500-A, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, AN40-04, Y510-03-A, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, CJ-T010C, Y500-A, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, AN40-04, C55B63-20, Y500T-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, CJ-T010C, Y500-A, Y510-03-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, AN40-04, C55B63-20, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, CJ-T010C, Y500-A, Y510-03-A, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, AN40-04, Y500T-A, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, CJ-T010C, Y500-A, Y510-03-A, C55B63-20, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CJ-T010C, Y500-A, C55B63-20, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, AN40-04, Y510-03-A, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CJ-T010C, Y500-A, AN40-04, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, Y510-03-A, C55B63-20, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, Y510-03-A, C55B63-20, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, CJ-T010C, Y500-A, AN40-04, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CD55B20-70M, CJ-T010C, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, Y500-A, AN40-04, Y510-03-A, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, AW40-F06-B, AN40-04, Y500T-A, , , , , , , , , ,KQ2H08-U03A, CD55B20-70M, CJ-T010C, Y500-A, Y510-03-A, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, AW40-F06-B, AN40-04, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, CD55B20-70M, CJ-T010C, Y500-A, Y510-03-A, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, AW40-F06-B, Y510-03-A, C55B63-20, , , , , , , , , ,KQ2H08-U03A, CD55B20-70M, CJ-T010C, Y500-A, AN40-04, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, AW40-F06-B, Y510-03-A, Y500T-A, , , , , , , , , ,KQ2H08-U03A, CD55B20-70M, CJ-T010C, Y500-A, AN40-04, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, AW40-F06-B, Y510-03-A, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, CD55B20-70M, CJ-T010C, Y500-A, AN40-04, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, AW40-F06-B, C55B63-20, Y500T-A, , , , , , , , , ,KQ2H08-U03A, CD55B20-70M, CJ-T010C, Y500-A, AN40-04, Y510-03-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, AW40-F06-B, C55B63-20, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, CD55B20-70M, CJ-T010C, Y500-A, AN40-04, Y510-03-A, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, AW40-F06-B, Y500T-A, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, CD55B20-70M, CJ-T010C, Y500-A, AN40-04, Y510-03-A, C55B63-20, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CD55B20-70M, CJ-T010C, Y500-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, AN40-04, Y510-03-A, C55B63-20, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CD55B20-70M, CJ-T010C, AN40-04, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, Y500-A, Y510-03-A, C55B63-20, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CD55B20-70M, CJ-T010C, Y510-03-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, Y500-A, AN40-04, C55B63-20, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CD55B20-70M, CJ-T010C, C55B63-20, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, Y500-A, AN40-04, Y510-03-A, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CD55B20-70M, CJ-T010C, Y500T-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, Y500-A, AN40-04, Y510-03-A, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CD55B20-70M, Y500-A, AN40-04, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y510-03-A, C55B63-20, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CD55B20-70M, Y500T-A, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y500-A, AN40-04, Y510-03-A, C55B63-20, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CD55B20-70M, Y500-A, Y510-03-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CJ-T010C, AN40-04, C55B63-20, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CD55B20-70M, Y500-A, C55B63-20, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CJ-T010C, AN40-04, Y510-03-A, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CD55B20-70M, Y500-A, Y500T-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CJ-T010C, AN40-04, Y510-03-A, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CD55B20-70M, Y500-A, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CJ-T010C, AN40-04, Y510-03-A, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CD55B20-70M, AN40-04, Y510-03-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y500-A, C55B63-20, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CD55B20-70M, AN40-04, C55B63-20, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y500-A, Y510-03-A, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CD55B20-70M, AN40-04, Y500T-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y500-A, Y510-03-A, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CD55B20-70M, AN40-04, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y500-A, Y510-03-A, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CD55B20-70M, Y510-03-A, C55B63-20, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y500-A, AN40-04, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CD55B20-70M, Y510-03-A, Y500T-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y500-A, AN40-04, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CD55B20-70M, Y510-03-A, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y500-A, AN40-04, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CD55B20-70M, C55B63-20, Y500T-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y500-A, AN40-04, Y510-03-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CD55B20-70M, C55B63-20, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y500-A, AN40-04, Y510-03-A, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, Y510-03-A, C55B63-20, Y500T-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, CJ-T010C, Y500-A, AN40-04, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, Y510-03-A, Y500T-A, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, CJ-T010C, Y500-A, AN40-04, C55B63-20, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, KQ2H08-U03A, CJ-T010C, Y510-03-A, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, AW40-F06-B, CD55B20-70M, Y500-A, AN40-04, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, KQ2H08-U03A, CD55B20-70M, Y510-03-A, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, AW40-F06-B, CJ-T010C, Y500-A, AN40-04, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, KQ2H08-U03A, CD55B20-70M, CJ-T010C, Y500T-A, , , , , , , , , ,VHS40-F06A, AW40-F06-B, Y500-A, AN40-04, Y510-03-A, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, KQ2H08-U03A, CD55B20-70M, CJ-T010C, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, AW40-F06-B, Y500-A, AN40-04, Y510-03-A, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, KQ2H08-U03A, CD55B20-70M, Y500-A, AN40-04, , , , , , , , , ,VHS40-F06A, AW40-F06-B, CJ-T010C, Y510-03-A, C55B63-20, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, KQ2H08-U03A, CD55B20-70M, Y500-A, Y510-03-A, , , , , , , , , ,VHS40-F06A, AW40-F06-B, CJ-T010C, AN40-04, C55B63-20, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, KQ2H08-U03A, CD55B20-70M, Y500-A, C55B63-20, , , , , , , , , ,VHS40-F06A, AW40-F06-B, CJ-T010C, AN40-04, Y510-03-A, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CP96SDB50-125C,2020,SY7120-5D-02, CD55B32-60M, CP96SDB50-125C, , , , , , , , , , , ,AC30A-03G1-2-B, , , , , , , , , , , , , ,0.35714285714285715,5,5,100.0
95018-3,CP96SDB50-125C,2020,SY7220-5D-02, CP96SDB50-125C, , , , , , , , , , , , ,SY7120-5D-02, , , , , , , , , , , , , ,0.35714285714285715,5,5,100.0
95018-3,CP96SDB50-125C,2020,SY7120-5D-02, CP96SDB50-125C, , , , , , , , , , , , ,SY7220-5D-02, , , , , , , , , , , , , ,0.35714285714285715,6,5,83.33333333333334
95018-3,CP96SDB50-125C,2020,CP96SDB50-125C, , , , , , , , , , , , , ,SY7120-5D-02, CD55B32-60M, AC30A-03G1-2-B, , , , , , , , , , , ,0.35714285714285715,14,5,35.714285714285715
95018-3,CP96SDB50-125C,2020,AC30A-03G1-2-B, CP96SDB50-125C, , , , , , , , , , , , ,SY7120-5D-02, CD55B32-60M, , , , , , , , , , , , ,0.35714285714285715,6,5,83.33333333333334
95018-3,CP96SDB50-125C,2020,CD55B32-60M, CP96SDB50-125C, , , , , , , , , , , , ,SY7120-5D-02, AC30A-03G1-2-B, , , , , , , , , , , , ,0.35714285714285715,5,5,100.0
95018-3,CP96SDB50-125C,2020,SY7120-5D-02, CP96SDB50-125C, , , , , , , , , , , , ,CD55B32-60M, AC30A-03G1-2-B, , , , , , , , , , , , ,0.35714285714285715,6,5,83.33333333333334
95018-3,CP96SDB50-125C,2020,CD55B32-60M, AC30A-03G1-2-B, CP96SDB50-125C, , , , , , , , , , , ,SY7120-5D-02, , , , , , , , , , , , , ,0.35714285714285715,5,5,100.0
95018-3,CP96SDB50-125C,2020,SY7120-5D-02, AC30A-03G1-2-B, CP96SDB50-125C, , , , , , , , , , , ,CD55B32-60M, , , , , , , , , , , , , ,0.35714285714285715,5,5,100.0
95018-3,CP96SDB50-125C,2020,CP96SDB50-125C, , , , , , , , , , , , , ,SY7120-5D-02, SY7220-5D-02, , , , , , , , , , , , ,0.35714285714285715,14,5,35.714285714285715
95018-3,MPA-S-X1W6757B,2020,MPA-S-X1W6757B, VX210EAXB-X1W7082A, VNC311A-F20A-5D, , , , , , , , , , , ,MPA-S-X1W6756A, , , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,MPA-S-X1W6757B,2020,MPA-S-X1W6757B, MPA-S-X1W6756A, VNC311A-F20A-5D, , , , , , , , , , , ,VX210EAXB-X1W7082A, , , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,MPA-S-X1W6757B,2020,VX210EAXB-X1W7082A, MPA-S-X1W6756A, MPA-S-X1W6757B, , , , , , , , , , , ,VNC311A-F20A-5D, , , , , , , , , , , , , ,0.14285714285714285,3,2,66.66666666666666
95018-3,MPA-S-X1W6757B,2020,MPA-S-X1W6757B, VNC311A-F20A-5D, , , , , , , , , , , , ,VX210EAXB-X1W7082A, MPA-S-X1W6756A, , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,MPA-S-X1W6757B,2020,VX210EAXB-X1W7082A, MPA-S-X1W6757B, , , , , , , , , , , , ,MPA-S-X1W6756A, VNC311A-F20A-5D, , , , , , , , , , , , ,0.14285714285714285,4,2,50.0
95018-3,MPA-S-X1W6757B,2020,MPA-S-X1W6756A, MPA-S-X1W6757B, , , , , , , , , , , , ,VX210EAXB-X1W7082A, VNC311A-F20A-5D, , , , , , , , , , , , ,0.14285714285714285,5,2,40.0
95018-3,MPA-S-X1W6757B,2020,MPA-S-X1W6757B, , , , , , , , , , , , , ,VX210EAXB-X1W7082A, MPA-S-X1W6756A, VNC311A-F20A-5D, , , , , , , , , , , ,0.14285714285714285,14,2,14.285714285714285
95018-3,CS2-125A-PS,2020,CS2-125A-PS, , , , , , , , , , , , , ,AR20-02BG1-B, , , , , , , , , , , , , ,0.12903225806451613,31,4,12.903225806451612
95018-3,CS2-125A-PS,2020,CS2-125A-PS, , , , , , , , , , , , , ,KQ2H06-08A, , , , , , , , , , , , , ,0.12903225806451613,31,4,12.903225806451612
95018-3,CS2-125A-PS,2020,CS2-125A-PS, , , , , , , , , , , , , ,KQ2H12-U04A, , , , , , , , , , , , , ,0.12903225806451613,31,4,12.903225806451612
95018-3,CS2-125A-PS,2020,CS2-125A-PS, , , , , , , , , , , , , ,KQ2T10-00A, , , , , , , , , , , , , ,0.12903225806451613,31,4,12.903225806451612
95018-3,CS2-125A-PS,2020,CS2-125A-PS, , , , , , , , , , , , , ,VHS30-03A, , , , , , , , , , , , , ,0.12903225806451613,31,4,12.903225806451612
95018-3,CS2-125A-PS,2020,TU0604BU-100, CS2-125A-PS, , , , , , , , , , , , ,TU0805BU-100, , , , , , , , , , , , , ,0.12903225806451613,6,4,66.66666666666666
95018-3,CS2-125A-PS,2020,TU0805BU-100, CS2-125A-PS, , , , , , , , , , , , ,TU0604BU-100, , , , , , , , , , , , , ,0.12903225806451613,5,4,80.0
95018-3,CS2-125A-PS,2020,CS2-125A-PS, , , , , , , , , , , , , ,TU0604BU-100, TU0805BU-100, , , , , , , , , , , , ,0.12903225806451613,31,4,12.903225806451612
95018-3,AF20-02C-A,2020,AF20-02C-A, Y200T-A, VX210AZ2AXB, , , , , , , , , , , ,AR20-02G1-1-B, , , , , , , , , , , , , ,0.4411764705882353,15,15,100.0
95018-3,AF20-02C-A,2020,Y200T-A, AR20-02G1-1-B, AF20-02C-A, , , , , , , , , , , ,VX210AZ2AXB, , , , , , , , , , , , , ,0.4411764705882353,25,15,60.0
95018-3,AF20-02C-A,2020,AF20-02C-A, AR20-02G1-1-B, VX210AZ2AXB, , , , , , , , , , , ,Y200T-A, , , , , , , , , , , , , ,0.4411764705882353,15,15,100.0
95018-3,AF20-02C-A,2020,Y200T-A, AF20-02C-A, , , , , , , , , , , , ,AR20-02G1-1-B, VX210AZ2AXB, , , , , , , , , , , , ,0.4411764705882353,29,15,51.724137931034484
95018-3,AF20-02C-A,2020,AF20-02C-A, VX210AZ2AXB, , , , , , , , , , , , ,Y200T-A, AR20-02G1-1-B, , , , , , , , , , , , ,0.4411764705882353,15,15,100.0
95018-3,AF20-02C-A,2020,AR20-02G1-1-B, AF20-02C-A, , , , , , , , , , , , ,Y200T-A, VX210AZ2AXB, , , , , , , , , , , , ,0.4411764705882353,25,15,60.0
95018-3,AF20-02C-A,2020,AF20-02C-A, , , , , , , , , , , , , ,Y200T-A, AR20-02G1-1-B, VX210AZ2AXB, , , , , , , , , , , ,0.4411764705882353,34,15,44.11764705882353
95018-3,CM25Z-PS,2020,CM25Z-PS, CM20Z-PS, , , , , , , , , , , , ,ZP3-06UMN, CDJ2B16-300Z-B, ZFC-EL-3, , , , , , , , , , , ,0.29411764705882354,8,5,62.5
95018-3,CM25Z-PS,2020,CM25Z-PS, , , , , , , , , , , , , ,ZP3-06UMN, CDJ2B16-300Z-B, CM20Z-PS, ZFC-EL-3, , , , , , , , , , ,0.29411764705882354,17,5,29.411764705882355
95018-3,CM25Z-PS,2020,CM25Z-PS, CDJ2B16-300Z-B, , , , , , , , , , , , ,ZP3-06UMN, CM20Z-PS, ZFC-EL-3, , , , , , , , , , , ,0.29411764705882354,5,5,100.0
95018-3,CM25Z-PS,2020,ZP3-06UMN, CM25Z-PS, , , , , , , , , , , , ,CDJ2B16-300Z-B, CM20Z-PS, ZFC-EL-3, , , , , , , , , , , ,0.29411764705882354,5,5,100.0
95018-3,CM25Z-PS,2020,CM25Z-PS, ZFC-EL-3, , , , , , , , , , , , ,ZP3-06UMN, CDJ2B16-300Z-B, CM20Z-PS, , , , , , , , , , , ,0.29411764705882354,5,5,100.0
95018-3,CM25Z-PS,2020,ZP3-06UMN, CM25Z-PS, CDJ2B16-300Z-B, , , , , , , , , , , ,CM20Z-PS, ZFC-EL-3, , , , , , , , , , , , ,0.29411764705882354,5,5,100.0
95018-3,CM25Z-PS,2020,CDJ2B16-300Z-B, CM25Z-PS, ZFC-EL-3, , , , , , , , , , , ,ZP3-06UMN, CM20Z-PS, , , , , , , , , , , , ,0.29411764705882354,5,5,100.0
95018-3,CM25Z-PS,2020,ZP3-06UMN, CM25Z-PS, ZFC-EL-3, , , , , , , , , , , ,CDJ2B16-300Z-B, CM20Z-PS, , , , , , , , , , , , ,0.29411764705882354,5,5,100.0
95018-3,CM25Z-PS,2020,CM25Z-PS, CM20Z-PS, CDJ2B16-300Z-B, , , , , , , , , , , ,ZP3-06UMN, ZFC-EL-3, , , , , , , , , , , , ,0.29411764705882354,5,5,100.0
95018-3,CM25Z-PS,2020,ZP3-06UMN, CM25Z-PS, CM20Z-PS, , , , , , , , , , , ,CDJ2B16-300Z-B, ZFC-EL-3, , , , , , , , , , , , ,0.29411764705882354,5,5,100.0
95018-3,CM25Z-PS,2020,CM25Z-PS, CM20Z-PS, ZFC-EL-3, , , , , , , , , , , ,ZP3-06UMN, CDJ2B16-300Z-B, , , , , , , , , , , , ,0.29411764705882354,5,5,100.0
95018-3,CM25Z-PS,2020,CDJ2B16-300Z-B, ZP3-06UMN, CM25Z-PS, ZFC-EL-3, , , , , , , , , , ,CM20Z-PS, , , , , , , , , , , , , ,0.29411764705882354,5,5,100.0
95018-3,CM25Z-PS,2020,ZP3-06UMN, CM25Z-PS, CM20Z-PS, CDJ2B16-300Z-B, , , , , , , , , , ,ZFC-EL-3, , , , , , , , , , , , , ,0.29411764705882354,5,5,100.0
95018-3,CM25Z-PS,2020,CDJ2B16-300Z-B, CM25Z-PS, CM20Z-PS, ZFC-EL-3, , , , , , , , , , ,ZP3-06UMN, , , , , , , , , , , , , ,0.29411764705882354,5,5,100.0
95018-3,CM25Z-PS,2020,ZP3-06UMN, CM25Z-PS, CM20Z-PS, ZFC-EL-3, , , , , , , , , , ,CDJ2B16-300Z-B, , , , , , , , , , , , , ,0.29411764705882354,5,5,100.0
95018-3,CM25Z-PS,2020,CM25Z-PS, , , , , , , , , , , , , ,CM32Z-PS, , , , , , , , , , , , , ,0.23529411764705882,17,4,23.52941176470588
95018-3,AFM40-04D-A,2020,AFM40-04D-A, , , , , , , , , , , , , ,AF40-04D-A, Y400T-A, , , , , , , , , , , , ,0.29411764705882354,17,5,29.411764705882355
95018-3,AFM40-04D-A,2020,Y400T-A, AFM40-04D-A, , , , , , , , , , , , ,AF40-04D-A, , , , , , , , , , , , , ,0.29411764705882354,12,5,41.66666666666667
95018-3,AFM40-04D-A,2020,AF40-04D-A, AFM40-04D-A, , , , , , , , , , , , ,Y400T-A, , , , , , , , , , , , , ,0.29411764705882354,9,5,55.55555555555556
95018-3,AFM40-04D-A,2020,AW40-F04DG-B, AFM40-04D-A, , , , , , , , , , , , ,SS5Y7-20-02, SY7220-5DZ-02, SS5Y7-20-09, Y400T-A, , , , , , , , , , ,0.23529411764705882,4,4,100.0
95018-3,AFM40-04D-A,2020,SY7220-5DZ-02, AFM40-04D-A, , , , , , , , , , , , ,AW40-F04DG-B, Y400T-A, SS5Y7-20-02, SS5Y7-20-09, , , , , , , , , , ,0.23529411764705882,4,4,100.0
95018-3,AFM40-04D-A,2020,Y400T-A, AFM40-04D-A, SS5Y7-20-09, , , , , , , , , , , ,AW40-F04DG-B, SY7220-5DZ-02, SS5Y7-20-02, , , , , , , , , , , ,0.23529411764705882,4,4,100.0
95018-3,AFM40-04D-A,2020,SS5Y7-20-02, Y400T-A, AFM40-04D-A, , , , , , , , , , , ,AW40-F04DG-B, SY7220-5DZ-02, SS5Y7-20-09, , , , , , , , , , , ,0.23529411764705882,4,4,100.0
